,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
120,C340_gp4-021,0.9855971332518084,0.002405468994634617,1.0548935284669738,0.00257896054736309,no,-2.6188002365772043,-2.5885553015974496
121,C419_gp2-085,0.8564974325246476,0.004901845310085574,1.1267525590346827,0.004663250229910406,no,-2.309640398109698,-2.3313112796873616
122,C419_gp2-086,0.9631775568228673,8.352322898036864e-05,1.4323945915397684,7.32643174034266e-05,no,-4.078192724336436,-4.135107492315803
123,C5,1.9564870022184704,0.017156969300584992,1.8656483963495831,0.014936340757186814,yes,-1.7655594258274732,-1.8257557869659289
124,CABYVgp2-054,1.1988882092303144,0.0016929147723651534,1.1173220158450492,0.0018422628486848762,no,-2.7713649053424603,-2.7346484058495557
125,CABYVgp2-055,1.0583211493195512,0.0008259542954507078,0.9249870643148689,0.0008413610092545373,no,-3.0830439838935746,-3.0750176181307207
126,CBSV_gp1-227,0.9301080503851716,0.0015094190262510848,0.9228159069905213,0.0018527480379966666,no,-2.8211901800211945,-2.7321836379654854
127,CBvgp1-073,0.8144528070495438,0.0007151503583040124,0.8848112714504577,0.0006327887182682058,no,-3.145602639434284,-3.1987412723004254
128,CCL36_gp5-008,1.51581579642787,0.0002843194553902434,1.5945283002195894,0.00028596656605033743,no,-3.546193421422702,-3.5436847396983393
129,CCL36_gp5-009,1.7608562717496155,0.003944998942925758,1.8296072709048445,0.00393930071104293,no,-2.403953108825048,-2.4045808655574934
130,CCL36_gp5-010,1.7350135727980875,0.001319028623782968,1.6667088196960114,0.0012823801409910971,no,-2.8797457798773562,-2.891983216109903
131,CCSV_gp2-085,1.0425629737135913,0.001772820434740003,0.9068392961660354,0.0018497307173314032,no,-2.7513352509477866,-2.7328914913208986
132,CCSV_gp2-087,1.4469991605230206,0.0007624766414256277,1.4844048237485818,0.0008314415675674839,no,-3.1177734564471997,-3.0801682669191575
133,CCZ25_gp2-099,0.9114233009751788,0.0012230567097189012,0.7773276053201241,0.001065170769600449,no,-2.91255340547639,-2.972580759971934
134,CCZ25_gp2-102,1.36136653696298,0.0010599470154171113,1.1072170857401573,0.0010042208921621286,no,-2.974715843685323,-2.9981707476536217
135,CD922_gp1-005,0.9957530214911909,0.00073779206929385,1.0778577000193363,0.0008132056357967984,no,-3.1320660174209936,-3.0897996202123448
136,CERVgp4-003,0.7499322702089686,0.0004106363693335474,0.9701969660054518,0.0005361590239631458,no,-3.3865425885714133,-3.2707063801082623
137,CGU93_gp1-114,0.5995484342512732,0.00027704176257208133,0.7257699942541876,0.0003086719040564444,no,-3.5574547584175407,-3.5105028990846514
138,CH98_gp1-166,0.8341310979906381,0.00024180240787361243,0.7582045842458013,0.0002541904077942824,no,-3.616539378739861,-3.5948408421400484
139,CKM63_gp4-014,1.1076604485902284,0.004101320379891309,1.1376923252066782,0.0038880628344959258,no,-2.3870763039180147,-2.4102667251103855
140,CKM63_gp4-015,1.3622181183690782,0.014304071156258343,1.2616220156178268,0.01404270466740659,no,-1.8445403381249552,-1.852549237718684
141,CKM63_gp4-016,1.6410817126274715,0.006544071590366335,1.6813988046223123,0.006643065184422976,no,-2.184151958247034,-2.1776314860657044
142,CKM63_gp4-017,1.3352191164987908,0.004947298970493744,1.3103053839943546,0.004979333427850903,no,-2.3056318439692767,-2.3028287913731886
143,CKM63_gp4-018,1.043427569045414,0.016153647842446037,1.1240894406086075,0.01699822683379455,no,-1.7917293891871109,-1.7695963795900964
144,CKM67_gp2-042,0.8064982616608317,0.0005498062846282253,0.7126919344272338,0.0004664589165955616,no,-3.2597903002077926,-3.3311866007525364
145,CVNV_gp1-043,0.9409847687414429,0.001626160028591544,0.9429636196494285,0.0017052576322277605,no,-2.7888367182041547,-2.7682099980190786
146,CVXgORF1-041,0.8182295783394793,0.0012222693569871117,0.9024599518874548,0.0013447632457454176,no,-2.91283307612089,-2.871354169280129
147,CVXgORF1-042,0.82960863701576,0.0028055931410085966,0.8931553280239645,0.0029926163523165423,no,-2.5519753088694106,-2.523948955311962
148,CVYV_gp1-063,1.0825666861246375,0.007292375882619753,1.060534505559481,0.007026811798282006,no,-2.1371309539034624,-2.153241678177904
149,CVYV_gp1-194,0.7191059733008064,0.0007814795060063841,0.6951412943474318,0.0008033427688722187,no,-3.107082406697953,-3.095099111175823
150,CVYV_gp1-238,0.735280146100952,0.0007205979880158531,0.9484980430415153,0.0008280093653107469,no,-3.14230695480689,-3.0819647510414763
151,CVYV_gp1-276,1.202216631457965,0.0012263337994674304,1.0072652129911464,0.001460006036904321,no,-2.9113913018115354,-2.8356453484698
152,CYDVRPVgp2-085,1.1953350393178557,0.0008317211222159766,0.9769357646338884,0.0007964029313421129,no,-3.08002226912457,-3.098867150122075
153,CYDVRPVgp2-086,0.8287287374795447,0.0006034313896041563,0.7400060348648652,0.0006110451512241515,no,-3.219372102219862,-3.2139266977721546
154,CaMVgp2-022,0.8750345794398915,0.004758951429167567,0.9229942688399455,0.00495157407773048,no,-2.3224887276770048,-2.3052567193285527
155,ChiRSV_gp1-116,0.7565474954290695,0.0007155333947681263,0.7743390070800406,0.0007217619613851599,no,-3.145370092407242,-3.141606010051294
156,Clbvgp1-067,0.8743840854971344,0.0007972478404457353,1.0662874550400068,0.0008833394830100143,no,-3.0984066484835866,-3.053872357279438
157,Clbvgp1-068,1.3042238072246546,0.00084014792442648,1.2053248039454827,0.0008739857889476977,no,-3.0756442411926046,-3.058495628958015
158,ComYMVgp3-037,0.8252229513555157,0.0009846377906116274,0.9674397658334807,0.0011438662642013497,no,-3.006723499927126,-2.941624748370377
159,CpCV_gp4-019,0.720274368016401,0.002861814382019077,0.839454031822098,0.0030316529384233873,no,-2.5433585381091164,-2.518320517932739
