is_selected,tax_id,zscore
False,1176736,4.367430686950684
False,1182518,3.621521234512329
False,1188812,0.9146356582641602
False,1188819,1.2134935855865479
False,1196236,2.663905143737793
False,1196237,1.8984251022338867
False,1198134,3.721242904663086
False,1198498,3.3800735473632812
False,1202142,3.96079421043396
False,1206566,4.473341941833496
False,1211481,3.0228493213653564
False,1213187,0.6448088884353638
False,1213588,4.497154712677002
False,1214459,4.146347999572754
False,1221437,0.6397013664245605
False,1227355,0.6655863523483276
False,1231298,0.9311553239822388
False,1238162,3.0861754417419434
False,1247116,3.4557762145996094
False,1250303,0.7261389493942261
False,1250316,0.1554851531982422
False,1260769,0.9701554775238037
False,1266977,2.8379323482513428
False,1266994,4.898002624511719
False,1266995,4.825366973876953
False,1296569,2.1826281547546387
False,1297645,4.1461029052734375
False,1297646,1.9058339595794678
False,1297894,0.7919062376022339
False,1302849,4.330721855163574
False,1303385,2.5889816284179688
False,1307958,4.607617378234863
False,1312723,3.8587825298309326
False,1312724,3.018930196762085
False,1312929,4.711592674255371
False,1329380,2.7080588340759277
False,1331744,3.6218340396881104
False,1333313,3.939098834991455
False,1335766,2.8096091747283936
False,1335768,3.588282346725464
False,1340746,0.3340725898742676
False,1343493,0.5482017993927002
False,1352511,1.1431593894958496
False,1367126,2.871690273284912
False,1381007,4.862590789794922
False,1384631,3.0140438079833984
False,1384632,3.574472665786743
False,1391702,2.552738904953003
False,1391746,4.297030448913574
False,1397670,2.576967477798462
False,1403565,4.714597702026367
False,1411991,0.10003328323364258
False,1416026,1.5968825817108154
False,1421055,2.150052785873413
False,1424279,4.454314231872559
False,1425362,4.897570610046387
False,1431395,3.639206886291504
False,1441796,2.803786039352417
False,1441797,3.6055352687835693
False,1441798,3.3573927879333496
False,1441799,0.40579700469970703
False,1453080,0.9012017250061035
False,1453082,1.5564230680465698
False,1454227,0.6674067974090576
False,1455652,3.219369888305664
False,1455653,0.9307100772857666
False,1455654,3.061631202697754
False,1458458,0.631274938583374
False,1458459,2.730801820755005
False,1461792,4.244016647338867
False,1468172,3.0605218410491943
False,1476487,3.951347827911377
False,1485012,3.9516401290893555
False,1489311,4.242701530456543
False,1498504,4.768759727478027
False,1501716,0.8703385591506958
False,1503864,4.298439025878906
False,1504732,3.9021544456481934
False,1504733,4.599608421325684
False,1507725,1.0965726375579834
False,1530093,2.8736884593963623
False,1538549,0.6775949001312256
False,1561150,0.47010016441345215
False,1569052,4.0049333572387695
False,1569053,4.768095970153809
False,1569054,3.4971988201141357
False,1569057,4.60883092880249
False,1571533,4.214010238647461
False,1578825,3.6621384620666504
False,1590154,2.996462345123291
False,1590155,0.8750059604644775
False,1590172,2.958380937576294
False,1590173,3.72259521484375
False,1602124,3.9567692279815674
False,1602199,2.606919765472412
False,1628899,1.874864101409912
False,1631303,1.6936872005462646
False,1632184,3.335394859313965
False,1633139,2.4574787616729736
False,1634914,4.5403032302856445
