,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
390,D1T82_gp4-009,0.7300808791219499,0.007487841710331952,0.7540454821721199,0.009658668109196586,no,-2.12564334496653,-2.015082756887441
391,D1T90_gp3-048,1.0340340503249439,0.0014566694519157677,1.0884008341833906,0.0015364583281957673,no,-2.836638987348445,-2.813479214177568
392,D1T90_gp3-049,0.9663644719719372,0.0012375458096199608,0.848369499466541,0.001316554058889846,no,-2.9074387160332273,-2.880561303671055
393,D1T90_gp3-050,1.0203237798646676,0.0001812762827915598,0.7419912670249368,0.0001439943326426033,no,-3.741659012928965,-3.8416546006164163
394,D1T90_gp3-051,0.8462165538648505,0.002264871184207568,0.8968918159145634,0.0022339836226120072,no,-2.644956493685908,-2.650920015032095
395,D1T98_gp3-046,1.0896567526566863,0.00159025247540585,0.9483374684411415,0.0014394391599393869,no,-2.798533919722966,-2.841806686507322
396,D1T98_gp3-047,1.231281956656356,0.00039296312843201185,0.9933563669494777,0.00035068067188557894,no,-3.4056481973847386,-3.455088170031696
397,D1T98_gp3-048,1.5016843134687328,0.0015299550677823864,1.2665818596072813,0.0013353178203059015,no,-2.8153213234965913,-2.8744153551400475
398,D1T98_gp3-049,2.075772236589111,0.00036747551548173475,1.3156320974972684,0.00033097433834231504,no,-3.4347715922135715,-3.480205677367373
399,D1U05_gp1-165,0.9975510782390917,0.0005019314024290184,1.055008368594888,0.00047165870839867497,no,-3.29935563262036,-3.32637214262126
400,D1U05_gp1-167,0.9696664809582459,0.00029052387309487076,0.9613598145531743,0.00030063666801542164,no,-3.5368181747112546,-3.5219580505436263
401,D1U83_gp1-061,0.7589508031716274,0.00025372394973926523,0.6069867212482238,0.00028496366636532853,no,-3.5956385365280177,-3.545210510177338
402,D1U83_gp1-062,1.4950911780318104,0.000518830038960435,0.8940314053954695,0.0004260426014981943,no,-3.284974887296721,-3.370546972093206
403,D1Y37_gp1-122,0.85752327952551,0.0011473964717602138,1.0887769356563175,0.0011441948813028784,no,-2.9402864899054046,-2.94149999943601
404,D1Y37_gp1-371,1.1080095721991594,0.0005927092019779505,1.028658056907424,0.0006092084781250162,no,-3.2271583301640123,-3.2152340613811514
405,D1Y37_gp1-436,0.6411356780989322,0.00034509529643909415,0.7777624850526961,0.00043347357710572093,no,-3.462060959991236,-3.3630373703144607
406,D1Y37_gp1-437,0.8703422603625084,0.00042169779344307764,1.0158317352828525,0.00039568301088927275,no,-3.3749986714489792,-3.4026525962728567
407,D1Y37_gp1-438,1.011053443049336,0.000769027620332607,0.795657117054138,0.0008211995256187926,no,-3.114058061833647,-3.0855513101796728
408,D1Y38_gp1-177,0.41380832544972224,0.00010474361486415241,0.9595054662257605,0.0001128894524447263,no,-3.979872442001615,-3.947346633442984
409,D306_gp3-022,0.8970383974377766,0.00018867816490862656,1.3746971624349982,0.00020302565214428255,no,-3.7242783563712845,-3.6924490858263
410,D306_gp3-023,1.1810246544564071,0.00020728761381615763,0.77823413642595,0.00017299486576578254,no,-3.6834266477952187,-3.761966785904021
411,D306_gp6-000,0.7517000398037658,0.00024426210986320347,0.8030688132255549,0.0002843937390325979,no,-3.6121438959146386,-3.5460799688899667
412,D306_gp6-001,1.0380763262488808,0.0009685292921105293,0.9091039037136301,0.0010287407558608641,no,-3.0138872399840118,-2.9876940542794594
413,D306_gp6-002,0.9078481460903637,0.0019995905222949576,1.118589065422741,0.002066709950455559,no,-2.69905893039352,-2.6847204695534286
414,D306_gp8-022,0.8475041915806568,0.0005156179014379343,0.8322040023890859,0.0004645346167395417,no,-3.287672013039441,-3.332981917195
415,D424_gp1-275,1.2607301839814296,0.0009218136398811174,0.9883489745805266,0.000923172677613524,no,-3.0353568700005233,-3.0347170574566182
416,D566_gp1-043,1.1889328261372851,0.0009732427547794162,1.1702996450401895,0.0006946756577525867,no,-3.0117788206650604,-3.1582179190455366
417,D566_gp1-044,1.0573914003252316,0.0015611337504736157,1.0033762395019066,0.0013731083865223498,no,-2.8065598870693824,-2.8622951803082444
418,D607_gp1-188,1.006816595490657,0.001167507245814131,0.958375299949126,0.0012329501032346643,no,-2.932740415423667,-2.909054498690828
419,D607_gp1-190,0.7932397748009318,0.0004560187845802316,1.0524130745720546,0.00046543334830269394,no,-3.34101726726646,-3.3321425027317653
420,D607_gp1-191,0.8355000434473717,0.0002572852326446464,1.4530826395848713,0.0002596457406228705,no,-3.589585140198486,-3.585618797425391
421,D607_gp1-192,1.0705439962612804,0.00042553839265476324,0.8547500163544808,0.0004320706790559224,no,-3.3710612511706417,-3.3644452045433835
422,D7,0.6194734250896932,0.0009708336516375407,0.8284514817069559,0.0009456848072563849,yes,-3.012855178294784,-3.0242535879941843
423,DJ25_gp1-004,0.9696006794908095,0.00029656408821870353,0.9894511131700177,0.0002690933821769826,no,-3.5278814400666167,-3.57009698272439
424,DMV_gp3-032,0.765394988237694,0.000303756483106042,0.8363569941515429,0.00033281564203267564,no,-3.517474444102659,-3.4777962704557246
425,DMV_gp3-033,1.6296659987992586,0.0006027296744666211,1.2516515379897752,0.00046153153810169173,no,-3.2198774261862204,-3.335798616727891
426,DMV_gp3-034,1.2616176420025051,0.000735998467112111,1.2644777722123555,0.0007250352483615083,no,-3.1331230901807685,-3.139640879226549
427,DMV_gp3-035,1.8585669523889978,0.00026667724344413204,1.0789450376487009,0.00020436278934799678,no,-3.5740140426839786,-3.6895981782633314
428,DMV_gp3-036,1.5262655315351792,0.0005212042275640225,1.2077006690474865,0.00036587142733105377,no,-3.2829920703188527,-3.4366715053452634
429,DMV_gp3-041,1.1543501809321388,0.001645871334898715,1.1383032072779438,0.0015513421996928487,no,-2.7836041185329727,-2.8092923936460408
430,DMV_gp3-042,1.2350190744161755,0.0017673390136028438,1.092834725706384,0.0017682433903609199,no,-2.7526801354875787,-2.7524579566218166
431,DMV_gp3-043,1.2373080503767697,0.0019394676873629342,0.9761676450138994,0.0020212034449652192,no,-2.712317451597244,-2.69438997021606
432,DMV_gp3-044,1.3497378503782538,0.002313856281425703,0.9445041340595915,0.002089835847995207,no,-2.635663619507919,-2.6798878254246636
433,DVS_gp1-150,1.033381062944728,0.00017362999890647667,0.8830549048251713,0.0001766555528644756,no,-3.7603752374890527,-3.7528727067120218
434,E5,0.9378964961770371,0.0014110361503732853,1.2927108219673937,0.0011768341812427225,yes,-2.850461859593263,-2.9292847259794437
435,EMSV_gp4-019,1.3091317929623563,0.0008934979493295082,1.0101088844162747,0.0008072363059668915,no,-3.048906439908086,-3.0929993136610126
436,ESV_gp3-022,0.9371675663393577,0.002688349619103336,0.9563776666606405,0.002651564995247354,no,-2.57051425207145,-2.576497722974488
437,ESV_gp3-023,0.7229046485264222,0.0009944358795202632,1.102332620902727,0.0011021298600909504,no,-3.0024232146192738,-2.9577672310756786
438,EXJ02_gp1-005,1.060821573134972,2.332291157641794e-05,0.582715263645194,1.9246007620673727e-05,no,-4.632217234245732,-4.7156593465780725
439,EXJ05_gp3-043,1.2079904750897763,0.00016563456963851302,0.9489913997737925,0.0001677120777970099,no,-3.7808490163650714,-3.7754356605202153
440,EXJ11_gp1-437,1.0861255175473958,0.0005767532579803113,1.3914193306325828,0.00048603841340911,no,-3.2390099435448403,-3.3133294054859754
441,EXJ11_gp1-438,0.9969329376350308,0.0005086699083186122,1.0695431886895737,0.0005685244346808585,no,-3.2935639534198056,-3.245250864979735
442,EXJ17_gp1-003,1.5106842808706076,0.0012712034245296417,0.766520642049462,0.0012477462936036333,no,-2.8957849458413287,-2.9038737115198487
443,EXJ81_gp1-062,1.0869983596613673,0.000640472290356004,1.0340125946554184,0.0006526106365406586,no,-3.1934996549993953,-3.1853458521643407
444,EXJ81_gp1-063,0.9024165039070345,0.0005580390654579161,0.8210279088714101,0.0006119046728144728,no,-3.253335397265031,-3.2133162302977265
445,EXJ81_gp1-064,0.9418250972485801,0.0004105251411909014,0.8968417310734839,0.0004975684817558918,no,-3.3866602408682147,-3.3031471376279744
446,EXJ81_gp1-066,0.9977495736093743,0.0005886940300748246,1.1241121228353916,0.0006850964945063061,no,-3.2301103683303607,-3.164248254667834
447,EXJ81_gp3-011,0.9742045195725122,0.0003627969673511359,0.8417677911184408,0.0003336705330317716,no,-3.4403363518990755,-3.4766821448788003
448,EXJ84_gp1-117,0.4941942295153573,0.000103766007792087,0.894407814143174,0.0001497812870980223,no,-3.98394489163274,-3.8245424417614875
449,EXJ89_gp3-043,1.6085199592259525,0.0005510212432620178,1.0088273317124021,0.0004265248477028125,no,-3.258831657675202,-3.3700556634275585
450,EXJ89_gp3-049,0.8061910104380083,0.0003782291932744544,0.9200212806409455,0.0004390194084588308,no,-3.4222449535747885,-3.357516279757303
451,EXK43_gp1-063,0.996420139905425,0.0009802954915136026,1.1163440321320468,0.0009546502026058787,no,-3.008642994725374,-3.0201557309362257
452,EXK43_gp1-073,1.0741160570638117,0.005743965266458678,0.7944259054521551,0.006725559011580288,no,-2.240788194920168,-2.1722716123582817
453,EXK43_gp1-090,1.0161067618287538,0.0002921299418561211,0.8167628503959834,0.00026900570104887016,no,-3.534423927735565,-3.570238515879269
454,EXK46_gp3-042,1.2948370454985734,0.000138121913467529,1.0938691927035085,0.0001417146233116807,no,-3.8597374137961356,-3.8485853332677618
455,EXK46_gp3-043,0.9069794835244889,0.00014454618851253033,0.6412759974471102,0.00016212240587984384,no,-3.8399933556003787,-3.7901569599970393
456,EXK57_gp2-005,1.1016541051473394,0.0006092237785881986,1.5576049960368363,0.0006082439857157798,no,-3.215223154075153,-3.2159221766566803
457,EXK67_gp3-028,0.8441553405001547,0.0017191220362270457,0.9021778747239918,0.001776616938095655,no,-2.764693292726097,-2.7504062016853426
458,EXK67_gp3-029,1.200224166016683,0.0007045055535762892,1.0280508145419713,0.0006110497818153768,no,-3.152115579022998,-3.2139234066363143
459,EXK67_gp3-030,1.2550376439740765,0.00012014092624918282,1.0726160944707475,8.803185262485842e-05,no,-3.9203090241003475,-4.055360158347212
460,EXK67_gp3-031,1.3410954546734728,0.00041726364708049516,1.1909677040482556,0.00040670891274940816,no,-3.37958945032318,-3.3907163102227207
